"ALMONT LES JUNIES";"Almont-les-Junies";"12300";"12004";3
"ALPUECH";"Alpuech";"12210";"12005";3
"ALRANCE";"Alrance";"12430";"12006";3
"AMBEYRAC";"Ambeyrac";"12260";"12007";3
"ANGLARS ST FELIX";"Anglars-Saint-Félix";"12390";"12008";3
"ARNAC SUR DOURDOU";"Arnac-sur-Dourdou";"12360";"12009";3
"ARQUES";"Arques";"12290";"12010";3
"ARVIEU";"Arvieu";"12120";"12011";3
"ASPRIERES";"Asprières";"12700";"12012";3
"AUBIN";"Aubin";"12110";"12013";3
"AURELLE VERLAC";"Aurelle-Verlac";"12130";"12014";3
"AURIAC LAGAST";"Auriac-Lagast";"12120";"12015";3
"AUZITS";"Auzits";"12390";"12016";3
"AYSSENES";"Ayssènes";"12430";"12017";3
"BALAGUIER D OLT";"Balaguier-d'Olt";"12260";"12018";3
"BALAGUIER SUR RANCE";"Balaguier-sur-Rance";"12380";"12019";3
"BALSAC";"Balsac";"12510";"12020";3
"LA BASTIDE L EVEQUE";"La Bastide-l'Évêque";"12200";"12021";3
"LA BASTIDE PRADINES";"La Bastide-Pradines";"12490";"12022";3
"LA BASTIDE SOLAGES";"La Bastide-Solages";"12550";"12023";3
"BELCASTEL";"Belcastel";"12390";"12024";3
"BELMONT SUR RANCE";"Belmont-sur-Rance";"12370";"12025";3
"BERTHOLENE";"Bertholène";"12310";"12026";3
"BESSUEJOULS";"Bessuéjouls";"12500";"12027";3
"BOISSE PENCHOT";"Boisse-Penchot";"12300";"12028";3
"BOR ET BAR";"Bor-et-Bar";"12270";"12029";3
"BOUILLAC";"Bouillac";"12300";"12030";3
"BOURNAZEL";"Bournazel";"12390";"12031";3
"BOUSSAC";"Boussac";"12160";"12032";3
"BOZOULS";"Bozouls";"12340";"12033";3
"BRANDONNET";"Brandonnet";"12350";"12034";3
"BRASC";"Brasc";"12550";"12035";3
"BROMMAT";"Brommat";"12600";"12036";3
"BROQUIES";"Broquiès";"12480";"12037";3
"BROUSSE LE CHATEAU";"Brousse-le-Château";"12480";"12038";3
"BRUSQUE";"Brusque";"12360";"12039";3
"BUZEINS";"Buzeins";"12150";"12040";3
"CABANES";"Cabanès";"12800";"12041";3
"CALMELS ET LE VIALA";"Calmels-et-le-Viala";"12400";"12042";3
"CALMONT";"Calmont";"12450";"12043";3
"CAMARES";"Camarès";"12360";"12044";3
"CAMBOULAZET";"Camboulazet";"12160";"12045";3
"CAMJAC";"Camjac";"12800";"12046";3
"CAMPAGNAC";"Campagnac";"12560";"12047";3
"CAMPOURIEZ";"Campouriez";"12140";"12048";3
"CAMPOURIEZ";"Campouriez";"12460";"12048";3
"CAMPUAC";"Campuac";"12580";"12049";3
"CANET DE SALARS";"Canet-de-Salars";"12290";"12050";3
"CANTOIN";"Cantoin";"12420";"12051";3
"CAPDENAC GARE";"Capdenac-Gare";"12700";"12052";3
"LA CAPELLE BALAGUIER";"La Capelle-Balaguier";"12260";"12053";3
"LA CAPELLE BLEYS";"La Capelle-Bleys";"12240";"12054";3
"LA CAPELLE BONANCE";"La Capelle-Bonance";"12130";"12055";3
"BARAQUEVILLE";"Baraqueville";"12160";"12056";3
"CASSAGNES BEGONHES";"Cassagnes-Bégonhès";"12120";"12057";3
"CASSUEJOULS";"Cassuéjouls";"12210";"12058";3
"CASTANET";"Castanet";"12240";"12059";3
"CASTELMARY";"Castelmary";"12800";"12060";3
"CASTELNAU DE MANDAILLES";"Castelnau-de-Mandailles";"12500";"12061";3
"CASTELNAU PEGAYROLS";"Castelnau-Pégayrols";"12620";"12062";3
"LA CAVALERIE";"La Cavalerie";"12230";"12063";3
"LE CAYROL";"Le Cayrol";"12500";"12064";3
"CENTRES";"Centrès";"12120";"12065";3
"CLAIRVAUX D AVEYRON";"Clairvaux-d'Aveyron";"12330";"12066";3
"LE CLAPIER";"Le Clapier";"12540";"12067";3
"COLOMBIES";"Colombiès";"12240";"12068";3
"COMBRET";"Combret";"12370";"12069";3
"COMPEYRE";"Compeyre";"12520";"12070";3
"COMPOLIBAT";"Compolibat";"12350";"12071";3
"COMPREGNAC";"Comprégnac";"12100";"12072";3
"COMPS LA GRAND VILLE";"Comps-la-Grand-Ville";"12120";"12073";3
"CONDOM D AUBRAC";"Condom-d'Aubrac";"12470";"12074";3
"CONNAC";"Connac";"12170";"12075";3
"CONQUES";"Conques";"12320";"12076";3
"CORNUS";"Cornus";"12540";"12077";3
"LES COSTES GOZON";"Les Costes-Gozon";"12400";"12078";3
"COUBISOU";"Coubisou";"12190";"12079";3
"COUPIAC";"Coupiac";"12550";"12080";3
"COUSSERGUES";"Coussergues";"12310";"12081";3
"LA COUVERTOIRADE";"La Couvertoirade";"12230";"12082";3
"CRANSAC";"Cransac";"12110";"12083";3
"CREISSELS";"Creissels";"12100";"12084";3
"CRESPIN";"Crespin";"12800";"12085";3
"LA CRESSE";"La Cresse";"12640";"12086";3
"CRUEJOULS";"Cruéjouls";"12340";"12087";3
"CURIERES";"Curières";"12210";"12088";3
"DECAZEVILLE";"Decazeville";"12300";"12089";3
"DRUELLE";"Druelle";"12000";"12090";3
"DRUELLE";"Druelle";"12510";"12090";3
"DRULHE";"Drulhe";"12350";"12091";3
"DURENQUE";"Durenque";"12170";"12092";3
"LE FEL";"Le Fel";"12140";"12093";3
"ENTRAYGUES SUR TRUYERE";"Entraygues-sur-Truyère";"12140";"12094";3
"ESCANDOLIERES";"Escandolières";"12390";"12095";3
"ESPALION";"Espalion";"12500";"12096";3
"ESPEYRAC";"Espeyrac";"12140";"12097";3
"ESTAING";"Estaing";"12190";"12098";3
"FAYET";"Fayet";"12360";"12099";3
"FIRMI";"Firmi";"12300";"12100";3
"FLAGNAC";"Flagnac";"12300";"12101";3
"FLAVIN";"Flavin";"12450";"12102";3
"FLORENTIN LA CAPELLE";"Florentin-la-Capelle";"12140";"12103";3
"FOISSAC";"Foissac";"12260";"12104";3
"LA FOUILLADE";"La Fouillade";"12270";"12105";3
"GABRIAC";"Gabriac";"12340";"12106";3
"GAILLAC D AVEYRON";"Gaillac-d'Aveyron";"12310";"12107";3
"GALGAN";"Galgan";"12220";"12108";3
"GISSAC";"Gissac";"12360";"12109";3
"GOLINHAC";"Golinhac";"12140";"12110";3
"GOUTRENS";"Goutrens";"12390";"12111";3
"GRAISSAC";"Graissac";"12420";"12112";3
"GRAMOND";"Gramond";"12160";"12113";3
"GRAND VABRE";"Grand-Vabre";"12320";"12114";3
"L HOSPITALET DU LARZAC";"L'Hospitalet-du-Larzac";"12230";"12115";3
"HUPARLAC";"Huparlac";"12460";"12116";3
"LACALM";"Lacalm";"12210";"12117";3
"LACROIX BARREZ";"Lacroix-Barrez";"12600";"12118";3
"LAGUIOLE";"Laguiole";"12210";"12119";3
"LAISSAC";"Laissac";"12310";"12120";3
"LANUEJOULS";"Lanuéjouls";"12350";"12121";3
"LAPANOUSE DE CERNON";"Lapanouse-de-Cernon";"12230";"12122";3
"LAPANOUSE";"Lapanouse";"12150";"12123";3
"LAPANOUSE";"Lapanouse";"12230";"12123";3
"LASSOUTS";"Lassouts";"12500";"12124";3
"LAVAL ROQUECEZIERE";"Laval-Roquecezière";"12380";"12125";3
"LAVERNHE";"Lavernhe";"12150";"12126";3
"LEDERGUES";"Lédergues";"12170";"12127";3
"LESCURE JAOUL";"Lescure-Jaoul";"12440";"12128";3
"LESTRADE ET THOUELS";"Lestrade-et-Thouels";"12430";"12129";3
"LIVINHAC LE HAUT";"Livinhac-le-Haut";"12300";"12130";3
"LA LOUBIERE";"La Loubière";"12740";"12131";3
"LUC LA PRIMAUBE";"Luc-la-Primaube";"12450";"12133";3
"LUGAN";"Lugan";"12220";"12134";3
"LUNAC";"Lunac";"12270";"12135";3
"MALEVILLE";"Maleville";"12350";"12136";3
"MANHAC";"Manhac";"12160";"12137";3
"MARCILLAC VALLON";"Marcillac-Vallon";"12330";"12138";3
"MARNHAGUES ET LATOUR";"Marnhagues-et-Latour";"12540";"12139";3
"MARTIEL";"Martiel";"12200";"12140";3
"MARTRIN";"Martrin";"12550";"12141";3
"MAYRAN";"Mayran";"12390";"12142";3
"MELAGUES";"Mélagues";"12360";"12143";3
"MELJAC";"Meljac";"12120";"12144";3
"MILLAU";"Millau";"12100";"12145";3
"LE MONASTERE";"Le Monastère";"12000";"12146";3
"MONTAGNOL";"Montagnol";"12360";"12147";3
"MONTBAZENS";"Montbazens";"12220";"12148";3
"MONTCLAR";"Montclar";"12550";"12149";3
"MONTEILS";"Monteils";"12200";"12150";3
"MONTEZIC";"Montézic";"12460";"12151";3
"MONTFRANC";"Montfranc";"12380";"12152";3
"MONTJAUX";"Montjaux";"12490";"12153";3
"MONTLAUR";"Montlaur";"12400";"12154";3
"FONDAMENTE";"Fondamente";"12540";"12155";3
"MONTPEYROUX";"Montpeyroux";"12210";"12156";3
"MONTROZIER";"Montrozier";"12630";"12157";3
"MONTSALES";"Montsalès";"12260";"12158";3
"MORLHON LE HAUT";"Morlhon-le-Haut";"12200";"12159";3
"MOSTUEJOULS";"Mostuéjouls";"12720";"12160";3
"MOURET";"Mouret";"12330";"12161";3
"MOYRAZES";"Moyrazès";"12160";"12162";3
"MURASSON";"Murasson";"12370";"12163";3
"MUR DE BARREZ";"Mur-de-Barrez";"12600";"12164";3
"MURET LE CHATEAU";"Muret-le-Château";"12330";"12165";3
"MUROLS";"Murols";"12600";"12166";3
"NAJAC";"Najac";"12270";"12167";3
"NANT";"Nant";"12230";"12168";3
"NAUCELLE";"Naucelle";"12800";"12169";3
"NAUSSAC";"Naussac";"12700";"12170";3
"NAUVIALE";"Nauviale";"12330";"12171";3
"LE NAYRAC";"Le Nayrac";"12190";"12172";3
"NOAILHAC";"Noailhac";"12320";"12173";3
"OLEMPS";"Olemps";"12510";"12174";3
"OLS ET RINHODES";"Ols-et-Rinhodes";"12260";"12175";3
"ONET LE CHATEAU";"Onet-le-Château";"12000";"12176";3
"ONET LE CHATEAU";"Onet-le-Château";"12850";"12176";3
"PALMAS";"Palmas";"12310";"12177";3
"PAULHE";"Paulhe";"12520";"12178";3
"PEUX ET COUFFOULEUX";"Peux-et-Couffouleux";"12360";"12179";3
"PEYRELEAU";"Peyreleau";"12720";"12180";3
"PEYRUSSE LE ROC";"Peyrusse-le-Roc";"12220";"12181";3
"PIERREFICHE";"Pierrefiche";"12130";"12182";3
"PLAISANCE";"Plaisance";"12550";"12183";3
"POMAYROLS";"Pomayrols";"12130";"12184";3
"PONT DE SALARS";"Pont-de-Salars";"12290";"12185";3
"POUSTHOMY";"Pousthomy";"12380";"12186";3
"PRADES D AUBRAC";"Prades-d'Aubrac";"12470";"12187";3
"PRADES SALARS";"Prades-Salars";"12290";"12188";3
"PRADINAS";"Pradinas";"12240";"12189";3
"PREVINQUIERES";"Prévinquières";"12350";"12190";3
"PRIVEZAC";"Privezac";"12350";"12191";3
"MOUNES PROHENCOUX";"Mounes-Prohencoux";"12370";"12192";3
"PRUINES";"Pruines";"12320";"12193";3
"QUINS";"Quins";"12800";"12194";3
"REBOURGUIL";"Rebourguil";"12400";"12195";3
"RECOULES PREVINQUIERES";"Recoules-Prévinquières";"12150";"12196";3
"REQUISTA";"Réquista";"12170";"12197";3
"RIEUPEYROUX";"Rieupeyroux";"12240";"12198";3
"RIGNAC";"Rignac";"12390";"12199";3
"RIVIERE SUR TARN";"Rivière-sur-Tarn";"12640";"12200";3
"RODELLE";"Rodelle";"12340";"12201";3
"RODEZ";"Rodez";"12000";"12202";3
"ROQUEFORT SUR SOULZON";"Roquefort-sur-Soulzon";"12250";"12203";3
"LA ROQUE STE MARGUERITE";"La Roque-Sainte-Marguerite";"12100";"12204";3
"LA ROUQUETTE";"La Rouquette";"12200";"12205";3
"ROUSSENNAC";"Roussennac";"12220";"12206";3
"RULLAC ST CIRQ";"Rullac-Saint-Cirq";"12120";"12207";3
"ST AFFRIQUE";"Saint-Affrique";"12400";"12208";3
"ST AMANS DES COTS";"Saint-Amans-des-Cots";"12460";"12209";3
"ST ANDRE DE NAJAC";"Saint-André-de-Najac";"12270";"12210";3
"ST ANDRE DE VEZINES";"Saint-André-de-Vézines";"12720";"12211";3
"ST BEAULIZE";"Saint-Beaulize";"12540";"12212";3
"ST BEAUZELY";"Saint-Beauzély";"12620";"12213";3
"ST CHELY D AUBRAC";"Saint-Chély-d'Aubrac";"12470";"12214";3
"ST CHRISTOPHE VALLON";"Saint-Christophe-Vallon";"12330";"12215";3
"ST COME D OLT";"Saint-Côme-d'Olt";"12500";"12216";3
"STE CROIX";"Sainte-Croix";"12260";"12217";3
"ST CYPRIEN SUR DOURDOU";"Saint-Cyprien-sur-Dourdou";"12320";"12218";3
"STE EULALIE D OLT";"Sainte-Eulalie-d'Olt";"12130";"12219";3
"STE EULALIE DE CERNON";"Sainte-Eulalie-de-Cernon";"12230";"12220";3
"ST FELIX DE LUNEL";"Saint-Félix-de-Lunel";"12320";"12221";3
"ST FELIX DE SORGUES";"Saint-Félix-de-Sorgues";"12400";"12222";3
"STE GENEVIEVE SUR ARGENCE";"Sainte-Geneviève-sur-Argence";"12420";"12223";3
"ST GENIEZ D OLT";"Saint-Geniez-d'Olt";"12130";"12224";3
"ST GEORGES DE LUZENCON";"Saint-Georges-de-Luzençon";"12100";"12225";3
"ST HIPPOLYTE";"Saint-Hippolyte";"12140";"12226";3
"ST IGEST";"Saint-Igest";"12260";"12227";3
"ST IZAIRE";"Saint-Izaire";"12480";"12228";3
"ST JEAN D ALCAPIES";"Saint-Jean-d'Alcapiès";"12250";"12229";3
"ST JEAN DELNOUS";"Saint-Jean-Delnous";"12170";"12230";3
"ST JEAN DU BRUEL";"Saint-Jean-du-Bruel";"12230";"12231";3
"ST JEAN ET ST PAUL";"Saint-Jean-et-Saint-Paul";"12250";"12232";3
"ST JUERY";"Saint-Juéry";"12550";"12233";3
"STE JULIETTE SUR VIAUR";"Sainte-Juliette-sur-Viaur";"12120";"12234";3
"ST JUST SUR VIAUR";"Saint-Just-sur-Viaur";"12170";"12235";3
"ST JUST SUR VIAUR";"Saint-Just-sur-Viaur";"12800";"12235";3
"ST LAURENT DE LEVEZOU";"Saint-Laurent-de-Lévézou";"12620";"12236";3
"ST LAURENT D OLT";"Saint-Laurent-d'Olt";"12560";"12237";3
"ST LEONS";"Saint-Léons";"12780";"12238";3
"ST MARTIN DE LENNE";"Saint-Martin-de-Lenne";"12130";"12239";3
"ST PARTHEM";"Saint-Parthem";"12300";"12240";3
"STE RADEGONDE";"Sainte-Radegonde";"12850";"12241";3
"ST REMY";"Saint-Rémy";"12200";"12242";3
"ST ROME DE CERNON";"Saint-Rome-de-Cernon";"12490";"12243";3
"ST ROME DE TARN";"Saint-Rome-de-Tarn";"12490";"12244";3
"ST SALVADOU";"Saint-Salvadou";"12200";"12245";3
"ST SANTIN";"Saint-Santin";"12300";"12246";3
"ST SATURNIN DE LENNE";"Saint-Saturnin-de-Lenne";"12560";"12247";3
"ST SERNIN SUR RANCE";"Saint-Sernin-sur-Rance";"12380";"12248";3
"ST SEVER DU MOUSTIER";"Saint-Sever-du-Moustier";"12370";"12249";3
"ST SYMPHORIEN DE THENIERES";"Saint-Symphorien-de-Thénières";"12460";"12250";3
"ST VICTOR ET MELVIEU";"Saint-Victor-et-Melvieu";"12400";"12251";3
"SALLES COURBATIES";"Salles-Courbatiès";"12260";"12252";3
"SALLES CURAN";"Salles-Curan";"12410";"12253";3
"SALLES LA SOURCE";"Salles-la-Source";"12330";"12254";3
"SALMIECH";"Salmiech";"12120";"12255";3
"SALVAGNAC CAJARC";"Salvagnac-Cajarc";"12260";"12256";3
"CAUSSE ET DIEGE";"Causse-et-Diège";"12700";"12257";3
"LA SALVETAT PEYRALES";"La Salvetat-Peyralès";"12440";"12258";3
"SANVENSA";"Sanvensa";"12200";"12259";3
"SAUCLIERES";"Sauclières";"12230";"12260";3
"SAUJAC";"Saujac";"12260";"12261";3
"SAUVETERRE DE ROUERGUE";"Sauveterre-de-Rouergue";"12800";"12262";3
"SAVIGNAC";"Savignac";"12200";"12263";3
"SEBAZAC CONCOURES";"Sébazac-Concourès";"12740";"12264";3
"SEBRAZAC";"Sébrazac";"12190";"12265";3
"SEGUR";"Ségur";"12290";"12266";3
"LA SELVE";"La Selve";"12170";"12267";3
"SENERGUES";"Sénergues";"12320";"12268";3
"LA SERRE";"La Serre";"12380";"12269";3
"SEVERAC LE CHATEAU";"Sévérac-le-Château";"12150";"12270";3
"SEVERAC L EGLISE";"Sévérac-l'Église";"12310";"12271";3
"SONNAC";"Sonnac";"12700";"12272";3
"SOULAGES BONNEVAL";"Soulages-Bonneval";"12210";"12273";3
"SYLVANES";"Sylvanès";"12360";"12274";3
"TAURIAC DE CAMARES";"Tauriac-de-Camarès";"12360";"12275";3
"TAURIAC DE NAUCELLE";"Tauriac-de-Naucelle";"12800";"12276";3
"TAUSSAC";"Taussac";"12600";"12277";3
"TAYRAC";"Tayrac";"12440";"12278";3
"LA TERRISSE";"La Terrisse";"12210";"12279";3
"THERONDELS";"Thérondels";"12600";"12280";3
"TOULONJAC";"Toulonjac";"12200";"12281";3
"TOURNEMIRE";"Tournemire";"12250";"12282";3
"TREMOUILLES";"Trémouilles";"12290";"12283";3
"LE TRUEL";"Le Truel";"12430";"12284";3
"VABRE TIZAC";"Vabre-Tizac";"12240";"12285";3
"VABRES L ABBAYE";"Vabres-l'Abbaye";"12400";"12286";3
"VAILHOURLES";"Vailhourles";"12200";"12287";3
"VALADY";"Valady";"12330";"12288";3
"VALZERGUES";"Valzergues";"12220";"12289";3
"VAUREILLES";"Vaureilles";"12220";"12290";3
"VERRIERES";"Verrières";"12520";"12291";3
"VERSOLS ET LAPEYRE";"Versols-et-Lapeyre";"12400";"12292";3
"VEYREAU";"Veyreau";"12720";"12293";3
"VEZINS DE LEVEZOU";"Vézins-de-Lévézou";"12780";"12294";3
"VIALA DU PAS DE JAUX";"Viala-du-Pas-de-Jaux";"12250";"12295";3
"VIALA DU TARN";"Viala-du-Tarn";"12490";"12296";3
"LE VIBAL";"Le Vibal";"12290";"12297";3
"VILLECOMTAL";"Villecomtal";"12580";"12298";3
"VILLEFRANCHE DE PANAT";"Villefranche-de-Panat";"12430";"12299";3
"VILLEFRANCHE DE ROUERGUE";"Villefranche-de-Rouergue";"12200";"12300";3
"VILLENEUVE";"Villeneuve";"12260";"12301";3
"VIMENET";"Vimenet";"12310";"12303";3
"VITRAC EN VIADENE";"Vitrac-en-Viadène";"12420";"12304";3
"VIVIEZ";"Viviez";"12110";"12305";3
"CURAN";"Curan";"12410";"12307";3
"AIX EN PROVENCE";"Aix-en-Provence";"13090";"13001";2
"AIX EN PROVENCE";"Aix-en-Provence";"13100";"13001";2
"ALLAUCH";"Allauch";"13190";"13002";2
"ALLEINS";"Alleins";"13980";"13003";3
"ARLES";"Arles";"13200";"13004";2
"AUBAGNE";"Aubagne";"13400";"13005";2
"AUREILLE";"Aureille";"13930";"13006";3
"AURIOL";"Auriol";"13390";"13007";2
"AURONS";"Aurons";"13121";"13008";3
"LA BARBEN";"La Barben";"13330";"13009";3
"BARBENTANE";"Barbentane";"13570";"13010";2
"LES BAUX DE PROVENCE";"Les Baux-de-Provence";"13520";"13011";3
"BEAURECUEIL";"Beaurecueil";"13100";"13012";3
"BELCODENE";"Belcodène";"13720";"13013";3
"BERRE L ETANG";"Berre-l'Étang";"13130";"13014";2
"BOUC BEL AIR";"Bouc-Bel-Air";"13320";"13015";2
"LA BOUILLADISSE";"La Bouilladisse";"13720";"13016";2
"BOULBON";"Boulbon";"13150";"13017";3
"CABANNES";"Cabannes";"13440";"13018";3
"CABRIES";"Cabriès";"13480";"13019";2
"CADOLIVE";"Cadolive";"13950";"13020";2
"CARRY LE ROUET";"Carry-le-Rouet";"13620";"13021";2
"CASSIS";"Cassis";"13260";"13022";2
"CEYRESTE";"Ceyreste";"13600";"13023";2
"CHARLEVAL";"Charleval";"13350";"13024";3
"CHATEAUNEUF LE ROUGE";"Châteauneuf-le-Rouge";"13790";"13025";3
"CHATEAUNEUF LES MARTIGUES";"Châteauneuf-les-Martigues";"13220";"13026";3
"CHATEAURENARD";"Châteaurenard";"13160";"13027";3
"LA CIOTAT";"La Ciotat";"13600";"13028";2
"CORNILLON CONFOUX";"Cornillon-Confoux";"13250";"13029";2
"CUGES LES PINS";"Cuges-les-Pins";"13780";"13030";3
"LA DESTROUSSE";"La Destrousse";"13112";"13031";2
"EGUILLES";"Éguilles";"13510";"13032";3
"ENSUES LA REDONNE";"Ensuès-la-Redonne";"13820";"13033";3
"EYGALIERES";"Eygalières";"13810";"13034";3
"EYGUIERES";"Eyguières";"13430";"13035";3
"EYRAGUES";"Eyragues";"13630";"13036";2
"LA FARE LES OLIVIERS";"La Fare-les-Oliviers";"13580";"13037";3
"FONTVIEILLE";"Fontvieille";"13990";"13038";3
"FOS SUR MER";"Fos-sur-Mer";"13270";"13039";2
"FUVEAU";"Fuveau";"13710";"13040";2
"GARDANNE";"Gardanne";"13120";"13041";2
"GEMENOS";"Gémenos";"13420";"13042";2
"GIGNAC LA NERTHE";"Gignac-la-Nerthe";"13180";"13043";2
"GRANS";"Grans";"13450";"13044";3
"GRAVESON";"Graveson";"13690";"13045";3
"GREASQUE";"Gréasque";"13850";"13046";3
"ISTRES";"Istres";"13800";"13047";2
"JOUQUES";"Jouques";"13490";"13048";3
"LAMANON";"Lamanon";"13113";"13049";3
"LAMBESC";"Lambesc";"13410";"13050";3
"LANCON PROVENCE";"Lançon-Provence";"13680";"13051";3
"MAILLANE";"Maillane";"13910";"13052";3
"MALLEMORT";"Mallemort";"13370";"13053";3
"MARIGNANE";"Marignane";"13700";"13054";2
"MARSEILLE";"Marseille";"13009";"13055";2
"MARSEILLE";"Marseille";"13014";"13055";2
"MARSEILLE";"Marseille";"13013";"13055";2
"MARSEILLE";"Marseille";"13012";"13055";2
"MARSEILLE";"Marseille";"13011";"13055";2
"MARSEILLE";"Marseille";"13010";"13055";2
"MARSEILLE";"Marseille";"13016";"13055";2
"MARSEILLE";"Marseille";"13008";"13055";2
"MARSEILLE";"Marseille";"13007";"13055";2
"MARSEILLE";"Marseille";"13006";"13055";2
"MARSEILLE";"Marseille";"13005";"13055";2
"MARSEILLE";"Marseille";"13004";"13055";2
"MARSEILLE";"Marseille";"13003";"13055";2
"MARSEILLE";"Marseille";"13002";"13055";2
"MARSEILLE";"Marseille";"13001";"13055";2
"MARSEILLE";"Marseille";"13015";"13055";2
"MARTIGUES";"Martigues";"13500";"13056";2
"MAS BLANC DES ALPILLES";"Mas-Blanc-des-Alpilles";"13103";"13057";3
"MAUSSANE LES ALPILLES";"Maussane-les-Alpilles";"13520";"13058";3
"MEYRARGUES";"Meyrargues";"13650";"13059";3
"MEYREUIL";"Meyreuil";"13590";"13060";2
"ST PIERRE DE MEZOARGUES";"Saint-Pierre-de-Mézoargues";"13150";"13061";3
"MIMET";"Mimet";"13105";"13062";2
"MIRAMAS";"Miramas";"13140";"13063";2
"MOLLEGES";"Mollégès";"13940";"13064";3
"MOURIES";"Mouriès";"13890";"13065";3
"NOVES";"Noves";"13550";"13066";3
"ORGON";"Orgon";"13660";"13067";3
"PARADOU";"Paradou";"13520";"13068";3
"PELISSANNE";"Pélissanne";"13330";"13069";2
"LA PENNE SUR HUVEAUNE";"La Penne-sur-Huveaune";"13821";"13070";2
"LES PENNES MIRABEAU";"Les Pennes-Mirabeau";"13170";"13071";2
"PEYNIER";"Peynier";"13790";"13072";3
"PEYPIN";"Peypin";"13124";"13073";2
"PEYROLLES EN PROVENCE";"Peyrolles-en-Provence";"13860";"13074";3
"PLAN DE CUQUES";"Plan-de-Cuques";"13380";"13075";2
"PLAN D ORGON";"Plan-d'Orgon";"13750";"13076";3
"PORT DE BOUC";"Port-de-Bouc";"13110";"13077";2
"PORT ST LOUIS DU RHONE";"Port-Saint-Louis-du-Rhône";"13230";"13078";2
"PUYLOUBIER";"Puyloubier";"13114";"13079";3
"LE PUY STE REPARADE";"Le Puy-Sainte-Réparade";"13610";"13080";3
"ROGNAC";"Rognac";"13340";"13081";2
"ROGNES";"Rognes";"13840";"13082";3
"ROGNONAS";"Rognonas";"13870";"13083";2
"LA ROQUE D ANTHERON";"La Roque-d'Anthéron";"13640";"13084";3
"ROQUEFORT LA BEDOULE";"Roquefort-la-Bédoule";"13830";"13085";3
"ROQUEVAIRE";"Roquevaire";"13360";"13086";2
"ROUSSET";"Rousset";"13790";"13087";3
"LE ROVE";"Le Rove";"13740";"13088";2
"ST ANDIOL";"Saint-Andiol";"13670";"13089";3
"ST ANTONIN SUR BAYON";"Saint-Antonin-sur-Bayon";"13100";"13090";3
"ST CANNAT";"Saint-Cannat";"13760";"13091";3
"ST CHAMAS";"Saint-Chamas";"13250";"13092";2
"ST ESTEVE JANSON";"Saint-Estève-Janson";"13610";"13093";3
"ST ETIENNE DU GRES";"Saint-Étienne-du-Grès";"13103";"13094";3
"ST MARC JAUMEGARDE";"Saint-Marc-Jaumegarde";"13100";"13095";3
"ST MARTIN DE CRAU";"Saint-Martin-de-Crau";"13310";"13097";2
"ST MITRE LES REMPARTS";"Saint-Mitre-les-Remparts";"13920";"13098";2
"ST PAUL LES DURANCE";"Saint-Paul-lès-Durance";"13115";"13099";3
"ST REMY DE PROVENCE";"Saint-Rémy-de-Provence";"13210";"13100";3
"ST SAVOURNIN";"Saint-Savournin";"13119";"13101";2
"ST VICTORET";"Saint-Victoret";"13730";"13102";2
"SALON DE PROVENCE";"Salon-de-Provence";"13300";"13103";2
"SAUSSET LES PINS";"Sausset-les-Pins";"13960";"13104";2
"SENAS";"Sénas";"13560";"13105";3
"SEPTEMES LES VALLONS";"Septèmes-les-Vallons";"13240";"13106";3
"SIMIANE COLLONGUE";"Simiane-Collongue";"13109";"13107";2
"TARASCON";"Tarascon";"13150";"13108";3
"LE THOLONET";"Le Tholonet";"13100";"13109";2
"TRETS";"Trets";"13530";"13110";3
"VAUVENARGUES";"Vauvenargues";"13126";"13111";3
"VELAUX";"Velaux";"13880";"13112";3
"VENELLES";"Venelles";"13770";"13113";2
"VENTABREN";"Ventabren";"13122";"13114";3
"VERNEGUES";"Vernègues";"13116";"13115";3
"VERQUIERES";"Verquières";"13670";"13116";3
"VITROLLES";"Vitrolles";"13127";"13117";2
"COUDOUX";"Coudoux";"13111";"13118";3
"CARNOUX EN PROVENCE";"Carnoux-en-Provence";"13470";"13119";3
"ABLON";"Ablon";"14600";"14001";3
"ACQUEVILLE";"Acqueville";"14220";"14002";3
"AGY";"Agy";"14400";"14003";3
"AIGNERVILLE";"Aignerville";"14710";"14004";3
"AIRAN";"Airan";"14370";"14005";3
"AMAYE SUR ORNE";"Amayé-sur-Orne";"14210";"14006";3
"AMAYE SUR SEULLES";"Amayé-sur-Seulles";"14310";"14007";3
"AMBLIE";"Amblie";"14480";"14008";3
"AMFREVILLE";"Amfreville";"14860";"14009";3
"ANCTOVILLE";"Anctoville";"14240";"14011";3
"ANGERVILLE";"Angerville";"14430";"14012";3
"ANGOVILLE";"Angoville";"14220";"14013";3
"ANGUERNY";"Anguerny";"14610";"14014";3
"ANISY";"Anisy";"14610";"14015";3
"ANNEBAULT";"Annebault";"14430";"14016";3
"ARGANCHY";"Arganchy";"14400";"14019";3
"ARGENCES";"Argences";"14370";"14020";3
"ARROMANCHES LES BAINS";"Arromanches-les-Bains";"14117";"14021";3
"ASNELLES";"Asnelles";"14960";"14022";3
"ASNIERES EN BESSIN";"Asnières-en-Bessin";"14710";"14023";3
"AUBERVILLE";"Auberville";"14640";"14024";3
"AUBIGNY";"Aubigny";"14700";"14025";3
"AUDRIEU";"Audrieu";"14250";"14026";3
"AUNAY SUR ODON";"Aunay-sur-Odon";"14260";"14027";3
